2023-03-08 00:00:31,491 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-07 23:59:31, qcd: 2023-03-07 23:58:31, count:0
2023-03-08 00:01:31,516 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:00:31, qcd: 2023-03-07 23:59:31, count:0
2023-03-08 00:02:31,483 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:01:31, qcd: 2023-03-08 00:00:31, count:0
2023-03-08 00:03:31,464 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:02:31, qcd: 2023-03-08 00:01:31, count:0
2023-03-08 00:04:31,471 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:03:31, qcd: 2023-03-08 00:02:31, count:0
2023-03-08 00:05:31,491 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:04:31, qcd: 2023-03-08 00:03:31, count:0
2023-03-08 00:06:31,555 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:05:31, qcd: 2023-03-08 00:04:31, count:0
2023-03-08 00:07:31,701 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:06:31, qcd: 2023-03-08 00:05:31, count:0
2023-03-08 00:08:31,609 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:07:31, qcd: 2023-03-08 00:06:31, count:0
2023-03-08 00:09:31,615 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:08:31, qcd: 2023-03-08 00:07:31, count:0
2023-03-08 00:10:31,511 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:09:31, qcd: 2023-03-08 00:08:31, count:0
2023-03-08 00:11:31,519 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:10:31, qcd: 2023-03-08 00:09:31, count:0
2023-03-08 00:12:31,555 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:11:31, qcd: 2023-03-08 00:10:31, count:0
2023-03-08 00:13:31,543 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:12:31, qcd: 2023-03-08 00:11:31, count:0
2023-03-08 00:14:31,574 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:13:31, qcd: 2023-03-08 00:12:31, count:0
2023-03-08 00:15:31,533 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:14:31, qcd: 2023-03-08 00:13:31, count:0
2023-03-08 00:16:31,661 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:15:31, qcd: 2023-03-08 00:14:31, count:0
2023-03-08 00:17:31,543 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:16:31, qcd: 2023-03-08 00:15:31, count:0
2023-03-08 00:18:31,558 DEBUG ==> yd : 2023-03-07, td: 2023-03-08, cd: 2023-03-08 00:17:31, qcd: 2023-03-08 00:16:31, count:0
