2023-09-11 00:00:32,271 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-10 23:59:31, qcd: 2023-09-10 23:58:31, count:0
2023-09-11 00:01:32,232 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:00:31, qcd: 2023-09-10 23:59:31, count:0
2023-09-11 00:02:32,440 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:01:31, qcd: 2023-09-11 00:00:31, count:0
2023-09-11 00:03:32,242 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:02:32, qcd: 2023-09-11 00:01:32, count:0
2023-09-11 00:04:32,203 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:03:31, qcd: 2023-09-11 00:02:31, count:0
2023-09-11 00:05:32,222 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:04:31, qcd: 2023-09-11 00:03:31, count:0
2023-09-11 00:06:32,196 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:05:31, qcd: 2023-09-11 00:04:31, count:0
2023-09-11 00:07:32,195 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:06:31, qcd: 2023-09-11 00:05:31, count:0
2023-09-11 00:08:32,253 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:07:31, qcd: 2023-09-11 00:06:31, count:0
2023-09-11 00:09:32,219 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:08:31, qcd: 2023-09-11 00:07:31, count:0
2023-09-11 00:10:32,420 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:09:31, qcd: 2023-09-11 00:08:31, count:0
2023-09-11 00:11:32,172 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:10:32, qcd: 2023-09-11 00:09:32, count:0
2023-09-11 00:12:32,196 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:11:31, qcd: 2023-09-11 00:10:31, count:0
2023-09-11 00:13:32,210 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:12:31, qcd: 2023-09-11 00:11:31, count:0
2023-09-11 00:14:32,234 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:13:31, qcd: 2023-09-11 00:12:31, count:0
2023-09-11 00:15:32,237 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:14:31, qcd: 2023-09-11 00:13:31, count:0
2023-09-11 00:16:32,467 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:15:31, qcd: 2023-09-11 00:14:31, count:0
2023-09-11 00:17:32,225 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:16:32, qcd: 2023-09-11 00:15:32, count:0
2023-09-11 00:18:32,257 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:17:31, qcd: 2023-09-11 00:16:31, count:0
2023-09-11 00:19:32,211 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:18:31, qcd: 2023-09-11 00:17:31, count:0
2023-09-11 00:20:32,290 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:19:31, qcd: 2023-09-11 00:18:31, count:0
2023-09-11 00:21:32,259 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:20:31, qcd: 2023-09-11 00:19:31, count:0
2023-09-11 00:22:32,212 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:21:31, qcd: 2023-09-11 00:20:31, count:0
2023-09-11 00:23:32,195 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:22:31, qcd: 2023-09-11 00:21:31, count:0
2023-09-11 00:24:32,264 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:23:31, qcd: 2023-09-11 00:22:31, count:0
2023-09-11 00:25:32,230 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:24:31, qcd: 2023-09-11 00:23:31, count:0
2023-09-11 00:26:32,188 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:25:31, qcd: 2023-09-11 00:24:31, count:0
2023-09-11 00:27:32,230 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:26:31, qcd: 2023-09-11 00:25:31, count:0
2023-09-11 00:28:32,232 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:27:31, qcd: 2023-09-11 00:26:31, count:0
2023-09-11 00:29:32,247 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:28:31, qcd: 2023-09-11 00:27:31, count:0
2023-09-11 00:30:32,543 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:29:31, qcd: 2023-09-11 00:28:31, count:0
2023-09-11 00:31:32,293 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:30:32, qcd: 2023-09-11 00:29:32, count:0
2023-09-11 00:32:32,191 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:31:31, qcd: 2023-09-11 00:30:31, count:0
2023-09-11 00:33:32,204 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:32:31, qcd: 2023-09-11 00:31:31, count:0
2023-09-11 00:34:32,123 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:33:31, qcd: 2023-09-11 00:32:31, count:0
2023-09-11 00:35:32,212 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:34:31, qcd: 2023-09-11 00:33:31, count:0
2023-09-11 00:36:32,173 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:35:31, qcd: 2023-09-11 00:34:31, count:0
2023-09-11 00:37:32,216 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:36:31, qcd: 2023-09-11 00:35:31, count:0
2023-09-11 00:38:32,199 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:37:31, qcd: 2023-09-11 00:36:31, count:0
2023-09-11 00:39:32,252 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:38:31, qcd: 2023-09-11 00:37:31, count:0
2023-09-11 00:40:32,204 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:39:31, qcd: 2023-09-11 00:38:31, count:0
2023-09-11 00:41:32,262 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:40:31, qcd: 2023-09-11 00:39:31, count:0
2023-09-11 00:42:32,215 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:41:31, qcd: 2023-09-11 00:40:31, count:0
2023-09-11 00:43:32,197 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:42:31, qcd: 2023-09-11 00:41:31, count:0
2023-09-11 00:44:32,138 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:43:31, qcd: 2023-09-11 00:42:31, count:0
2023-09-11 00:45:32,515 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:44:31, qcd: 2023-09-11 00:43:31, count:0
2023-09-11 00:46:32,119 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:45:32, qcd: 2023-09-11 00:44:32, count:0
2023-09-11 00:47:32,211 DEBUG ==> yd : 2023-09-10, td: 2023-09-11, cd: 2023-09-11 00:46:31, qcd: 2023-09-11 00:45:31, count:0
