2023-07-13 00:00:31,570 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-12 23:59:31, qcd: 2023-07-12 23:58:31, count:0
2023-07-13 00:01:31,546 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:00:31, qcd: 2023-07-12 23:59:31, count:0
2023-07-13 00:02:31,520 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:01:31, qcd: 2023-07-13 00:00:31, count:0
2023-07-13 00:03:31,797 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:02:31, qcd: 2023-07-13 00:01:31, count:0
2023-07-13 00:04:31,796 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:03:31, qcd: 2023-07-13 00:02:31, count:0
2023-07-13 00:05:31,571 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:04:31, qcd: 2023-07-13 00:03:31, count:0
2023-07-13 00:06:31,571 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:05:31, qcd: 2023-07-13 00:04:31, count:0
2023-07-13 00:07:31,583 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:06:31, qcd: 2023-07-13 00:05:31, count:0
2023-07-13 00:08:31,797 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:07:31, qcd: 2023-07-13 00:06:31, count:0
2023-07-13 00:09:31,584 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:08:31, qcd: 2023-07-13 00:07:31, count:0
2023-07-13 00:10:31,564 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:09:31, qcd: 2023-07-13 00:08:31, count:0
2023-07-13 00:11:31,746 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:10:31, qcd: 2023-07-13 00:09:31, count:0
2023-07-13 00:12:31,584 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:11:31, qcd: 2023-07-13 00:10:31, count:0
2023-07-13 00:13:31,557 DEBUG ==> yd : 2023-07-12, td: 2023-07-13, cd: 2023-07-13 00:12:31, qcd: 2023-07-13 00:11:31, count:0
