2023-09-15 00:00:32,277 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-14 23:59:31, qcd: 2023-09-14 23:58:31, count:0
2023-09-15 00:01:32,195 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:00:31, qcd: 2023-09-14 23:59:31, count:0
2023-09-15 00:02:32,268 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:01:31, qcd: 2023-09-15 00:00:31, count:0
2023-09-15 00:03:32,325 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:02:31, qcd: 2023-09-15 00:01:31, count:0
2023-09-15 00:04:32,208 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:03:32, qcd: 2023-09-15 00:02:32, count:0
2023-09-15 00:05:32,439 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:04:31, qcd: 2023-09-15 00:03:31, count:0
2023-09-15 00:06:32,288 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:05:32, qcd: 2023-09-15 00:04:32, count:0
2023-09-15 00:07:32,258 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:06:31, qcd: 2023-09-15 00:05:31, count:0
2023-09-15 00:08:32,293 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:07:31, qcd: 2023-09-15 00:06:31, count:0
2023-09-15 00:09:32,216 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:08:32, qcd: 2023-09-15 00:07:32, count:0
2023-09-15 00:10:32,208 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:09:31, qcd: 2023-09-15 00:08:31, count:0
2023-09-15 00:11:32,459 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:10:31, qcd: 2023-09-15 00:09:31, count:0
2023-09-15 00:12:32,453 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:11:32, qcd: 2023-09-15 00:10:32, count:0
2023-09-15 00:13:32,235 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:12:32, qcd: 2023-09-15 00:11:32, count:0
2023-09-15 00:14:32,212 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:13:31, qcd: 2023-09-15 00:12:31, count:0
2023-09-15 00:15:32,255 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:14:31, qcd: 2023-09-15 00:13:31, count:0
2023-09-15 00:16:32,240 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:15:31, qcd: 2023-09-15 00:14:31, count:0
2023-09-15 00:17:32,211 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:16:31, qcd: 2023-09-15 00:15:31, count:0
2023-09-15 00:18:32,267 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:17:31, qcd: 2023-09-15 00:16:31, count:0
2023-09-15 00:19:32,222 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:18:31, qcd: 2023-09-15 00:17:31, count:0
2023-09-15 00:20:32,370 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:19:31, qcd: 2023-09-15 00:18:31, count:0
2023-09-15 00:21:32,488 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:20:32, qcd: 2023-09-15 00:19:32, count:0
2023-09-15 00:22:32,203 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:21:32, qcd: 2023-09-15 00:20:32, count:0
2023-09-15 00:23:32,444 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:22:31, qcd: 2023-09-15 00:21:31, count:0
2023-09-15 00:24:32,211 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:23:32, qcd: 2023-09-15 00:22:32, count:0
2023-09-15 00:25:32,235 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:24:31, qcd: 2023-09-15 00:23:31, count:0
2023-09-15 00:26:32,186 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:25:31, qcd: 2023-09-15 00:24:31, count:0
2023-09-15 00:27:32,153 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:26:31, qcd: 2023-09-15 00:25:31, count:0
2023-09-15 00:28:32,230 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:27:31, qcd: 2023-09-15 00:26:31, count:0
2023-09-15 00:29:32,231 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:28:31, qcd: 2023-09-15 00:27:31, count:0
2023-09-15 00:30:32,278 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:29:31, qcd: 2023-09-15 00:28:31, count:0
2023-09-15 00:31:32,204 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:30:31, qcd: 2023-09-15 00:29:31, count:0
2023-09-15 00:32:32,229 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:31:31, qcd: 2023-09-15 00:30:31, count:0
2023-09-15 00:33:32,506 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:32:31, qcd: 2023-09-15 00:31:31, count:0
2023-09-15 00:34:32,263 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:33:32, qcd: 2023-09-15 00:32:32, count:0
2023-09-15 00:35:32,471 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:34:31, qcd: 2023-09-15 00:33:31, count:0
2023-09-15 00:36:32,229 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:35:32, qcd: 2023-09-15 00:34:32, count:0
2023-09-15 00:37:32,202 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:36:31, qcd: 2023-09-15 00:35:31, count:0
2023-09-15 00:38:32,673 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:37:31, qcd: 2023-09-15 00:36:31, count:0
2023-09-15 00:39:32,336 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:38:32, qcd: 2023-09-15 00:37:32, count:0
2023-09-15 00:40:32,214 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:39:31, qcd: 2023-09-15 00:38:31, count:0
2023-09-15 00:41:32,185 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:40:31, qcd: 2023-09-15 00:39:31, count:0
2023-09-15 00:42:32,186 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:41:31, qcd: 2023-09-15 00:40:31, count:0
2023-09-15 00:43:32,509 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:42:31, qcd: 2023-09-15 00:41:31, count:0
2023-09-15 00:44:32,217 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:43:32, qcd: 2023-09-15 00:42:32, count:0
2023-09-15 00:45:32,213 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:44:31, qcd: 2023-09-15 00:43:31, count:0
2023-09-15 00:46:32,242 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:45:31, qcd: 2023-09-15 00:44:31, count:0
2023-09-15 00:47:32,267 DEBUG ==> yd : 2023-09-14, td: 2023-09-15, cd: 2023-09-15 00:46:31, qcd: 2023-09-15 00:45:31, count:0
