2023-10-06 00:00:32,691 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-05 23:59:32, qcd: 2023-10-05 23:58:32, count:0
2023-10-06 00:01:32,476 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:00:32, qcd: 2023-10-05 23:59:32, count:0
2023-10-06 00:02:32,742 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:01:32, qcd: 2023-10-06 00:00:32, count:0
2023-10-06 00:03:32,703 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:02:32, qcd: 2023-10-06 00:01:32, count:0
2023-10-06 00:04:32,481 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:03:32, qcd: 2023-10-06 00:02:32, count:0
2023-10-06 00:05:32,440 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:04:32, qcd: 2023-10-06 00:03:32, count:0
2023-10-06 00:06:32,471 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:05:32, qcd: 2023-10-06 00:04:32, count:0
2023-10-06 00:07:32,519 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:06:32, qcd: 2023-10-06 00:05:32, count:0
2023-10-06 00:08:32,477 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:07:32, qcd: 2023-10-06 00:06:32, count:0
2023-10-06 00:09:32,462 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:08:32, qcd: 2023-10-06 00:07:32, count:0
2023-10-06 00:10:32,480 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:09:32, qcd: 2023-10-06 00:08:32, count:0
2023-10-06 00:11:32,472 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:10:32, qcd: 2023-10-06 00:09:32, count:0
2023-10-06 00:12:32,480 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:11:32, qcd: 2023-10-06 00:10:32, count:0
2023-10-06 00:13:32,431 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:12:32, qcd: 2023-10-06 00:11:32, count:0
2023-10-06 00:14:32,496 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:13:32, qcd: 2023-10-06 00:12:32, count:0
2023-10-06 00:15:32,525 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:14:32, qcd: 2023-10-06 00:13:32, count:0
2023-10-06 00:16:32,485 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:15:32, qcd: 2023-10-06 00:14:32, count:0
2023-10-06 00:17:32,511 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:16:32, qcd: 2023-10-06 00:15:32, count:0
2023-10-06 00:18:32,486 DEBUG ==> yd : 2023-10-05, td: 2023-10-06, cd: 2023-10-06 00:17:32, qcd: 2023-10-06 00:16:32, count:0
