2022-12-27 00:00:32,468 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-26 23:59:32, qcd: 2022-12-26 23:58:32, count:0
2022-12-27 00:01:32,418 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:00:32, qcd: 2022-12-26 23:59:32, count:0
2022-12-27 00:02:32,426 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:01:32, qcd: 2022-12-27 00:00:32, count:0
2022-12-27 00:03:32,415 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:02:32, qcd: 2022-12-27 00:01:32, count:0
2022-12-27 00:04:32,397 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:03:32, qcd: 2022-12-27 00:02:32, count:0
2022-12-27 00:05:32,811 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:04:32, qcd: 2022-12-27 00:03:32, count:0
2022-12-27 00:06:32,621 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:05:32, qcd: 2022-12-27 00:04:32, count:0
2022-12-27 00:07:32,499 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:06:32, qcd: 2022-12-27 00:05:32, count:0
2022-12-27 00:08:32,704 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:07:32, qcd: 2022-12-27 00:06:32, count:0
2022-12-27 00:09:32,487 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:08:32, qcd: 2022-12-27 00:07:32, count:0
2022-12-27 00:10:32,450 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:09:32, qcd: 2022-12-27 00:08:32, count:0
2022-12-27 00:11:32,469 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:10:32, qcd: 2022-12-27 00:09:32, count:0
2022-12-27 00:12:32,464 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:11:32, qcd: 2022-12-27 00:10:32, count:0
2022-12-27 00:13:32,487 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:12:32, qcd: 2022-12-27 00:11:32, count:0
2022-12-27 00:14:32,484 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:13:32, qcd: 2022-12-27 00:12:32, count:0
2022-12-27 00:15:32,458 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:14:32, qcd: 2022-12-27 00:13:32, count:0
2022-12-27 00:16:32,477 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:15:32, qcd: 2022-12-27 00:14:32, count:0
2022-12-27 00:17:32,500 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:16:32, qcd: 2022-12-27 00:15:32, count:0
2022-12-27 00:18:32,496 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:17:32, qcd: 2022-12-27 00:16:32, count:0
2022-12-27 00:19:32,480 DEBUG ==> yd : 2022-12-26, td: 2022-12-27, cd: 2022-12-27 00:18:32, qcd: 2022-12-27 00:17:32, count:0
