2023-08-02 00:00:32,336 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-01 23:59:31, qcd: 2023-08-01 23:58:31, count:0
2023-08-02 00:01:32,186 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:00:31, qcd: 2023-08-01 23:59:31, count:0
2023-08-02 00:02:32,165 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:01:31, qcd: 2023-08-02 00:00:31, count:0
2023-08-02 00:03:32,146 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:02:31, qcd: 2023-08-02 00:01:31, count:0
2023-08-02 00:04:32,148 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:03:31, qcd: 2023-08-02 00:02:31, count:0
2023-08-02 00:05:32,238 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:04:31, qcd: 2023-08-02 00:03:31, count:0
2023-08-02 00:06:32,225 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:05:31, qcd: 2023-08-02 00:04:31, count:0
2023-08-02 00:07:32,169 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:06:31, qcd: 2023-08-02 00:05:31, count:0
2023-08-02 00:08:32,202 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:07:31, qcd: 2023-08-02 00:06:31, count:0
2023-08-02 00:09:32,162 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:08:31, qcd: 2023-08-02 00:07:31, count:0
2023-08-02 00:10:32,143 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:09:31, qcd: 2023-08-02 00:08:31, count:0
2023-08-02 00:11:32,118 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:10:31, qcd: 2023-08-02 00:09:31, count:0
2023-08-02 00:12:32,186 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:11:31, qcd: 2023-08-02 00:10:31, count:0
2023-08-02 00:13:32,144 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:12:31, qcd: 2023-08-02 00:11:31, count:0
2023-08-02 00:14:32,200 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:13:31, qcd: 2023-08-02 00:12:31, count:0
2023-08-02 00:15:32,151 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:14:31, qcd: 2023-08-02 00:13:31, count:0
2023-08-02 00:16:32,237 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:15:31, qcd: 2023-08-02 00:14:31, count:0
2023-08-02 00:17:32,242 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:16:31, qcd: 2023-08-02 00:15:31, count:0
2023-08-02 00:18:32,224 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:17:31, qcd: 2023-08-02 00:16:31, count:0
2023-08-02 00:19:32,357 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:18:31, qcd: 2023-08-02 00:17:31, count:0
2023-08-02 00:20:32,157 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:19:31, qcd: 2023-08-02 00:18:31, count:0
2023-08-02 00:21:32,296 DEBUG ==> yd : 2023-08-01, td: 2023-08-02, cd: 2023-08-02 00:20:31, qcd: 2023-08-02 00:19:31, count:0
