2022-11-07 00:00:02,315 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-06 23:59:02, qcd: 2022-11-06 23:58:02, count:0
2022-11-07 00:01:02,342 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:00:02, qcd: 2022-11-06 23:59:02, count:0
2022-11-07 00:02:02,578 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:01:02, qcd: 2022-11-07 00:00:02, count:0
2022-11-07 00:03:02,305 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:02:02, qcd: 2022-11-07 00:01:02, count:0
2022-11-07 00:04:02,646 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:03:02, qcd: 2022-11-07 00:02:02, count:0
2022-11-07 00:05:02,619 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:04:02, qcd: 2022-11-07 00:03:02, count:0
2022-11-07 00:06:02,563 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:05:02, qcd: 2022-11-07 00:04:02, count:0
2022-11-07 00:07:02,529 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:06:02, qcd: 2022-11-07 00:05:02, count:0
2022-11-07 00:08:02,263 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:07:02, qcd: 2022-11-07 00:06:02, count:0
2022-11-07 00:09:02,264 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:08:02, qcd: 2022-11-07 00:07:02, count:0
2022-11-07 00:10:02,288 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:09:01, qcd: 2022-11-07 00:08:01, count:0
2022-11-07 00:11:02,305 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:10:02, qcd: 2022-11-07 00:09:02, count:0
2022-11-07 00:12:02,834 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:11:02, qcd: 2022-11-07 00:10:02, count:0
2022-11-07 00:13:03,046 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:12:02, qcd: 2022-11-07 00:11:02, count:0
2022-11-07 00:14:03,147 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:13:02, qcd: 2022-11-07 00:12:02, count:0
2022-11-07 00:15:03,207 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:14:02, qcd: 2022-11-07 00:13:02, count:0
2022-11-07 00:16:03,161 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:15:02, qcd: 2022-11-07 00:14:02, count:0
2022-11-07 00:17:02,607 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:16:02, qcd: 2022-11-07 00:15:02, count:0
2022-11-07 00:18:02,568 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:17:02, qcd: 2022-11-07 00:16:02, count:0
2022-11-07 00:19:02,296 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:18:02, qcd: 2022-11-07 00:17:02, count:0
2022-11-07 00:20:02,335 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:19:02, qcd: 2022-11-07 00:18:02, count:0
2022-11-07 00:21:02,284 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:20:02, qcd: 2022-11-07 00:19:02, count:0
2022-11-07 00:22:02,518 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:21:02, qcd: 2022-11-07 00:20:02, count:0
2022-11-07 00:23:02,250 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:22:02, qcd: 2022-11-07 00:21:02, count:0
2022-11-07 00:24:02,618 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:23:02, qcd: 2022-11-07 00:22:02, count:0
2022-11-07 00:25:02,260 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:24:02, qcd: 2022-11-07 00:23:02, count:0
2022-11-07 00:26:02,319 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:25:02, qcd: 2022-11-07 00:24:02, count:0
2022-11-07 00:27:02,215 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:26:02, qcd: 2022-11-07 00:25:02, count:0
2022-11-07 00:28:02,580 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:27:01, qcd: 2022-11-07 00:26:01, count:0
2022-11-07 00:29:02,298 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:28:02, qcd: 2022-11-07 00:27:02, count:0
2022-11-07 00:30:02,624 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:29:02, qcd: 2022-11-07 00:28:02, count:0
2022-11-07 00:31:02,559 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:30:02, qcd: 2022-11-07 00:29:02, count:0
2022-11-07 00:32:02,291 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:31:02, qcd: 2022-11-07 00:30:02, count:0
2022-11-07 00:33:02,292 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:32:02, qcd: 2022-11-07 00:31:02, count:0
2022-11-07 00:34:02,284 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:33:02, qcd: 2022-11-07 00:32:02, count:0
2022-11-07 00:35:02,366 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:34:02, qcd: 2022-11-07 00:33:02, count:0
2022-11-07 00:36:02,633 DEBUG ==> yd : 2022-11-06, td: 2022-11-07, cd: 2022-11-07 00:35:02, qcd: 2022-11-07 00:34:02, count:0
