2023-08-27 00:00:32,181 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-26 23:59:31, qcd: 2023-08-26 23:58:31, count:0
2023-08-27 00:01:32,008 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:00:31, qcd: 2023-08-26 23:59:31, count:0
2023-08-27 00:02:32,328 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:01:31, qcd: 2023-08-27 00:00:31, count:0
2023-08-27 00:03:32,028 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:02:32, qcd: 2023-08-27 00:01:32, count:0
2023-08-27 00:04:32,043 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:03:31, qcd: 2023-08-27 00:02:31, count:0
2023-08-27 00:05:32,031 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:04:31, qcd: 2023-08-27 00:03:31, count:0
2023-08-27 00:06:32,339 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:05:31, qcd: 2023-08-27 00:04:31, count:0
2023-08-27 00:07:32,060 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:06:32, qcd: 2023-08-27 00:05:32, count:0
2023-08-27 00:08:32,065 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:07:31, qcd: 2023-08-27 00:06:31, count:0
2023-08-27 00:09:32,059 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:08:31, qcd: 2023-08-27 00:07:31, count:0
2023-08-27 00:10:32,055 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:09:31, qcd: 2023-08-27 00:08:31, count:0
2023-08-27 00:11:32,063 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:10:31, qcd: 2023-08-27 00:09:31, count:0
2023-08-27 00:12:32,078 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:11:31, qcd: 2023-08-27 00:10:31, count:0
2023-08-27 00:13:32,108 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:12:31, qcd: 2023-08-27 00:11:31, count:0
2023-08-27 00:14:32,097 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:13:31, qcd: 2023-08-27 00:12:31, count:0
2023-08-27 00:15:32,060 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:14:31, qcd: 2023-08-27 00:13:31, count:0
2023-08-27 00:16:32,149 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:15:31, qcd: 2023-08-27 00:14:31, count:0
2023-08-27 00:17:32,076 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:16:31, qcd: 2023-08-27 00:15:31, count:0
2023-08-27 00:18:32,045 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:17:31, qcd: 2023-08-27 00:16:31, count:0
2023-08-27 00:19:32,129 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:18:31, qcd: 2023-08-27 00:17:31, count:0
2023-08-27 00:20:32,227 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:19:31, qcd: 2023-08-27 00:18:31, count:0
2023-08-27 00:21:32,155 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:20:31, qcd: 2023-08-27 00:19:31, count:0
2023-08-27 00:22:32,106 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:21:31, qcd: 2023-08-27 00:20:31, count:0
2023-08-27 00:23:32,170 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:22:31, qcd: 2023-08-27 00:21:31, count:0
2023-08-27 00:24:32,103 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:23:31, qcd: 2023-08-27 00:22:31, count:0
2023-08-27 00:25:32,030 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:24:31, qcd: 2023-08-27 00:23:31, count:0
2023-08-27 00:26:32,399 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:25:31, qcd: 2023-08-27 00:24:31, count:0
2023-08-27 00:27:32,200 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:26:32, qcd: 2023-08-27 00:25:32, count:0
2023-08-27 00:28:32,010 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:27:31, qcd: 2023-08-27 00:26:31, count:0
2023-08-27 00:29:32,056 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:28:31, qcd: 2023-08-27 00:27:31, count:0
2023-08-27 00:30:32,031 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:29:31, qcd: 2023-08-27 00:28:31, count:0
2023-08-27 00:31:32,162 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:30:31, qcd: 2023-08-27 00:29:31, count:0
2023-08-27 00:32:32,104 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:31:31, qcd: 2023-08-27 00:30:31, count:0
2023-08-27 00:33:32,096 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:32:31, qcd: 2023-08-27 00:31:31, count:0
2023-08-27 00:34:32,059 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:33:31, qcd: 2023-08-27 00:32:31, count:0
2023-08-27 00:35:32,075 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:34:31, qcd: 2023-08-27 00:33:31, count:0
2023-08-27 00:36:32,137 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:35:31, qcd: 2023-08-27 00:34:31, count:0
2023-08-27 00:37:32,358 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:36:31, qcd: 2023-08-27 00:35:31, count:0
2023-08-27 00:38:32,053 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:37:32, qcd: 2023-08-27 00:36:32, count:0
2023-08-27 00:39:32,056 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:38:31, qcd: 2023-08-27 00:37:31, count:0
2023-08-27 00:40:32,004 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:39:31, qcd: 2023-08-27 00:38:31, count:0
2023-08-27 00:41:32,041 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:40:31, qcd: 2023-08-27 00:39:31, count:0
2023-08-27 00:42:32,293 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:41:31, qcd: 2023-08-27 00:40:31, count:0
2023-08-27 00:43:32,040 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:42:32, qcd: 2023-08-27 00:41:32, count:0
2023-08-27 00:44:32,074 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:43:31, qcd: 2023-08-27 00:42:31, count:0
2023-08-27 00:45:32,113 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:44:31, qcd: 2023-08-27 00:43:31, count:0
2023-08-27 00:46:32,026 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:45:31, qcd: 2023-08-27 00:44:31, count:0
2023-08-27 00:47:31,976 DEBUG ==> yd : 2023-08-26, td: 2023-08-27, cd: 2023-08-27 00:46:31, qcd: 2023-08-27 00:45:31, count:0
