2023-04-08 00:00:31,796 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-07 23:59:31, qcd: 2023-04-07 23:58:31, count:0
2023-04-08 00:01:31,768 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:00:31, qcd: 2023-04-07 23:59:31, count:0
2023-04-08 00:02:32,060 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:01:31, qcd: 2023-04-08 00:00:31, count:0
2023-04-08 00:03:32,047 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:02:31, qcd: 2023-04-08 00:01:31, count:0
2023-04-08 00:04:31,758 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:03:31, qcd: 2023-04-08 00:02:31, count:0
2023-04-08 00:05:31,810 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:04:31, qcd: 2023-04-08 00:03:31, count:0
2023-04-08 00:06:32,030 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:05:31, qcd: 2023-04-08 00:04:31, count:0
2023-04-08 00:07:31,782 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:06:31, qcd: 2023-04-08 00:05:31, count:0
2023-04-08 00:08:31,833 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:07:31, qcd: 2023-04-08 00:06:31, count:0
2023-04-08 00:09:31,800 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:08:31, qcd: 2023-04-08 00:07:31, count:0
2023-04-08 00:10:31,783 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:09:31, qcd: 2023-04-08 00:08:31, count:0
2023-04-08 00:11:31,800 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:10:31, qcd: 2023-04-08 00:09:31, count:0
2023-04-08 00:12:31,743 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:11:31, qcd: 2023-04-08 00:10:31, count:0
2023-04-08 00:13:31,784 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:12:31, qcd: 2023-04-08 00:11:31, count:0
2023-04-08 00:14:31,842 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:13:31, qcd: 2023-04-08 00:12:31, count:0
2023-04-08 00:15:31,798 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:14:31, qcd: 2023-04-08 00:13:31, count:0
2023-04-08 00:16:31,839 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:15:31, qcd: 2023-04-08 00:14:31, count:0
2023-04-08 00:17:31,912 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:16:31, qcd: 2023-04-08 00:15:31, count:0
2023-04-08 00:18:31,817 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:17:31, qcd: 2023-04-08 00:16:31, count:0
2023-04-08 00:19:31,844 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:18:31, qcd: 2023-04-08 00:17:31, count:0
2023-04-08 00:20:31,820 DEBUG ==> yd : 2023-04-07, td: 2023-04-08, cd: 2023-04-08 00:19:31, qcd: 2023-04-08 00:18:31, count:0
