2023-06-27 00:00:31,457 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-26 23:59:31, qcd: 2023-06-26 23:58:31, count:0
2023-06-27 00:01:31,367 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:00:31, qcd: 2023-06-26 23:59:31, count:0
2023-06-27 00:02:31,334 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:01:31, qcd: 2023-06-27 00:00:31, count:0
2023-06-27 00:03:31,646 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:02:31, qcd: 2023-06-27 00:01:31, count:0
2023-06-27 00:04:31,422 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:03:31, qcd: 2023-06-27 00:02:31, count:0
2023-06-27 00:05:31,420 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:04:31, qcd: 2023-06-27 00:03:31, count:0
2023-06-27 00:06:31,428 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:05:31, qcd: 2023-06-27 00:04:31, count:0
2023-06-27 00:07:31,691 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:06:31, qcd: 2023-06-27 00:05:31, count:0
2023-06-27 00:08:31,735 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:07:31, qcd: 2023-06-27 00:06:31, count:0
2023-06-27 00:09:31,529 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:08:31, qcd: 2023-06-27 00:07:31, count:0
2023-06-27 00:10:31,513 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:09:31, qcd: 2023-06-27 00:08:31, count:0
2023-06-27 00:11:31,442 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:10:31, qcd: 2023-06-27 00:09:31, count:0
2023-06-27 00:12:31,419 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:11:31, qcd: 2023-06-27 00:10:31, count:0
2023-06-27 00:13:31,548 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:12:31, qcd: 2023-06-27 00:11:31, count:0
2023-06-27 00:14:31,555 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:13:31, qcd: 2023-06-27 00:12:31, count:0
2023-06-27 00:15:31,455 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:14:31, qcd: 2023-06-27 00:13:31, count:0
2023-06-27 00:16:31,503 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:15:31, qcd: 2023-06-27 00:14:31, count:0
2023-06-27 00:17:31,441 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:16:31, qcd: 2023-06-27 00:15:31, count:0
2023-06-27 00:18:31,748 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:17:31, qcd: 2023-06-27 00:16:31, count:0
2023-06-27 00:19:31,395 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:18:31, qcd: 2023-06-27 00:17:31, count:0
2023-06-27 00:20:31,402 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:19:31, qcd: 2023-06-27 00:18:31, count:0
2023-06-27 00:21:31,559 DEBUG ==> yd : 2023-06-26, td: 2023-06-27, cd: 2023-06-27 00:20:31, qcd: 2023-06-27 00:19:31, count:0
