2023-03-01 00:00:32,354 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-02-28 23:59:32, qcd: 2023-02-28 23:58:32, count:0
2023-03-01 00:01:32,731 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:00:32, qcd: 2023-02-28 23:59:32, count:0
2023-03-01 00:02:32,439 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:01:32, qcd: 2023-03-01 00:00:32, count:0
2023-03-01 00:03:32,420 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:02:32, qcd: 2023-03-01 00:01:32, count:0
2023-03-01 00:04:32,610 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:03:32, qcd: 2023-03-01 00:02:32, count:0
2023-03-01 00:05:32,618 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:04:32, qcd: 2023-03-01 00:03:32, count:0
2023-03-01 00:06:32,499 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:05:32, qcd: 2023-03-01 00:04:32, count:0
2023-03-01 00:07:32,432 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:06:32, qcd: 2023-03-01 00:05:32, count:0
2023-03-01 00:08:32,448 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:07:32, qcd: 2023-03-01 00:06:32, count:0
2023-03-01 00:09:32,446 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:08:32, qcd: 2023-03-01 00:07:32, count:0
2023-03-01 00:10:32,466 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:09:32, qcd: 2023-03-01 00:08:32, count:0
2023-03-01 00:11:32,486 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:10:32, qcd: 2023-03-01 00:09:32, count:0
2023-03-01 00:12:32,454 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:11:32, qcd: 2023-03-01 00:10:32, count:0
2023-03-01 00:13:32,461 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:12:32, qcd: 2023-03-01 00:11:32, count:0
2023-03-01 00:14:32,579 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:13:32, qcd: 2023-03-01 00:12:32, count:0
2023-03-01 00:15:32,594 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:14:32, qcd: 2023-03-01 00:13:32, count:0
2023-03-01 00:16:32,551 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:15:32, qcd: 2023-03-01 00:14:32, count:0
2023-03-01 00:17:32,566 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:16:32, qcd: 2023-03-01 00:15:32, count:0
2023-03-01 00:18:32,468 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:17:32, qcd: 2023-03-01 00:16:32, count:0
2023-03-01 00:19:32,474 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:18:32, qcd: 2023-03-01 00:17:32, count:0
2023-03-01 00:20:32,473 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:19:32, qcd: 2023-03-01 00:18:32, count:0
2023-03-01 00:21:32,482 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:20:32, qcd: 2023-03-01 00:19:32, count:0
2023-03-01 00:22:32,545 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:21:32, qcd: 2023-03-01 00:20:32, count:0
2023-03-01 00:23:32,492 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:22:32, qcd: 2023-03-01 00:21:32, count:0
2023-03-01 00:24:32,452 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:23:32, qcd: 2023-03-01 00:22:32, count:0
2023-03-01 00:25:32,612 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:24:32, qcd: 2023-03-01 00:23:32, count:0
2023-03-01 00:26:32,702 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:25:32, qcd: 2023-03-01 00:24:32, count:0
2023-03-01 00:27:32,492 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:26:32, qcd: 2023-03-01 00:25:32, count:0
2023-03-01 00:28:32,486 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:27:32, qcd: 2023-03-01 00:26:32, count:0
2023-03-01 00:29:32,477 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:28:32, qcd: 2023-03-01 00:27:32, count:0
2023-03-01 00:30:32,483 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:29:32, qcd: 2023-03-01 00:28:32, count:0
2023-03-01 00:31:32,471 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:30:32, qcd: 2023-03-01 00:29:32, count:0
2023-03-01 00:32:32,439 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:31:32, qcd: 2023-03-01 00:30:32, count:0
2023-03-01 00:33:32,522 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:32:32, qcd: 2023-03-01 00:31:32, count:0
2023-03-01 00:34:32,444 DEBUG ==> yd : 2023-02-28, td: 2023-03-01, cd: 2023-03-01 00:33:32, qcd: 2023-03-01 00:32:32, count:0
