2023-04-01 00:00:31,683 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-03-31 23:59:31, qcd: 2023-03-31 23:58:31, count:0
2023-04-01 00:01:31,672 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:00:31, qcd: 2023-03-31 23:59:31, count:0
2023-04-01 00:02:31,822 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:01:31, qcd: 2023-04-01 00:00:31, count:0
2023-04-01 00:03:31,695 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:02:31, qcd: 2023-04-01 00:01:31, count:0
2023-04-01 00:04:31,713 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:03:31, qcd: 2023-04-01 00:02:31, count:0
2023-04-01 00:05:31,643 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:04:31, qcd: 2023-04-01 00:03:31, count:0
2023-04-01 00:06:31,851 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:05:31, qcd: 2023-04-01 00:04:31, count:0
2023-04-01 00:07:31,690 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:06:31, qcd: 2023-04-01 00:05:31, count:0
2023-04-01 00:08:31,734 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:07:31, qcd: 2023-04-01 00:06:31, count:0
2023-04-01 00:09:31,937 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:08:31, qcd: 2023-04-01 00:07:31, count:0
2023-04-01 00:10:31,840 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:09:31, qcd: 2023-04-01 00:08:31, count:0
2023-04-01 00:11:31,967 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:10:31, qcd: 2023-04-01 00:09:31, count:0
2023-04-01 00:12:31,756 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:11:31, qcd: 2023-04-01 00:10:31, count:0
2023-04-01 00:13:31,954 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:12:31, qcd: 2023-04-01 00:11:31, count:0
2023-04-01 00:14:31,777 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:13:31, qcd: 2023-04-01 00:12:31, count:0
2023-04-01 00:15:31,778 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:14:31, qcd: 2023-04-01 00:13:31, count:0
2023-04-01 00:16:31,746 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:15:31, qcd: 2023-04-01 00:14:31, count:0
2023-04-01 00:17:31,799 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:16:31, qcd: 2023-04-01 00:15:31, count:0
2023-04-01 00:18:31,727 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:17:31, qcd: 2023-04-01 00:16:31, count:0
2023-04-01 00:19:31,714 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:18:31, qcd: 2023-04-01 00:17:31, count:0
2023-04-01 00:20:31,686 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:19:31, qcd: 2023-04-01 00:18:31, count:0
2023-04-01 00:21:31,887 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:20:31, qcd: 2023-04-01 00:19:31, count:0
2023-04-01 00:22:31,753 DEBUG ==> yd : 2023-03-31, td: 2023-04-01, cd: 2023-04-01 00:21:31, qcd: 2023-04-01 00:20:31, count:0
