2022-10-28 00:00:02,313 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-27 23:59:02, qcd: 2022-10-27 23:58:02, count:0
2022-10-28 00:01:02,291 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:00:02, qcd: 2022-10-27 23:59:02, count:0
2022-10-28 00:02:02,344 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:01:02, qcd: 2022-10-28 00:00:02, count:0
2022-10-28 00:03:02,262 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:02:02, qcd: 2022-10-28 00:01:02, count:0
2022-10-28 00:04:02,239 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:03:02, qcd: 2022-10-28 00:02:02, count:0
2022-10-28 00:05:02,264 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:04:01, qcd: 2022-10-28 00:03:01, count:0
2022-10-28 00:06:02,276 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:05:01, qcd: 2022-10-28 00:04:01, count:0
2022-10-28 00:07:02,528 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:06:02, qcd: 2022-10-28 00:05:02, count:0
2022-10-28 00:08:02,272 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:07:02, qcd: 2022-10-28 00:06:02, count:0
2022-10-28 00:09:02,270 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:08:02, qcd: 2022-10-28 00:07:02, count:0
2022-10-28 00:10:02,238 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:09:01, qcd: 2022-10-28 00:08:01, count:0
2022-10-28 00:11:02,242 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:10:01, qcd: 2022-10-28 00:09:01, count:0
2022-10-28 00:12:02,341 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:11:01, qcd: 2022-10-28 00:10:01, count:0
2022-10-28 00:13:02,257 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:12:02, qcd: 2022-10-28 00:11:02, count:0
2022-10-28 00:14:02,441 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:13:02, qcd: 2022-10-28 00:12:02, count:0
2022-10-28 00:15:02,483 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:14:02, qcd: 2022-10-28 00:13:02, count:0
2022-10-28 00:16:02,697 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:15:02, qcd: 2022-10-28 00:14:02, count:0
2022-10-28 00:17:02,359 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:16:02, qcd: 2022-10-28 00:15:02, count:0
2022-10-28 00:18:02,322 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:17:02, qcd: 2022-10-28 00:16:02, count:0
2022-10-28 00:19:02,331 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:18:02, qcd: 2022-10-28 00:17:02, count:0
2022-10-28 00:20:02,263 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:19:02, qcd: 2022-10-28 00:18:02, count:0
2022-10-28 00:21:02,384 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:20:02, qcd: 2022-10-28 00:19:02, count:0
2022-10-28 00:22:02,326 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:21:02, qcd: 2022-10-28 00:20:02, count:0
2022-10-28 00:23:02,145 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:22:02, qcd: 2022-10-28 00:21:02, count:0
2022-10-28 00:24:02,388 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:23:01, qcd: 2022-10-28 00:22:01, count:0
2022-10-28 00:25:02,185 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:24:02, qcd: 2022-10-28 00:23:02, count:0
2022-10-28 00:26:02,209 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:25:01, qcd: 2022-10-28 00:24:01, count:0
2022-10-28 00:27:02,482 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:26:01, qcd: 2022-10-28 00:25:01, count:0
2022-10-28 00:28:02,197 DEBUG ==> yd : 2022-10-27, td: 2022-10-28, cd: 2022-10-28 00:27:02, qcd: 2022-10-28 00:26:02, count:0
