2023-10-04 00:00:32,777 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-03 23:59:32, qcd: 2023-10-03 23:58:32, count:0
2023-10-04 00:01:32,437 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:00:32, qcd: 2023-10-03 23:59:32, count:0
2023-10-04 00:02:32,011 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:01:32, qcd: 2023-10-04 00:00:32, count:0
2023-10-04 00:03:32,856 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:02:31, qcd: 2023-10-04 00:01:31, count:0
2023-10-04 00:04:32,478 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:03:32, qcd: 2023-10-04 00:02:32, count:0
2023-10-04 00:05:32,441 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:04:32, qcd: 2023-10-04 00:03:32, count:0
2023-10-04 00:06:32,448 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:05:32, qcd: 2023-10-04 00:04:32, count:0
2023-10-04 00:07:32,468 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:06:32, qcd: 2023-10-04 00:05:32, count:0
2023-10-04 00:08:32,451 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:07:32, qcd: 2023-10-04 00:06:32, count:0
2023-10-04 00:09:32,491 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:08:32, qcd: 2023-10-04 00:07:32, count:0
2023-10-04 00:10:32,550 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:09:32, qcd: 2023-10-04 00:08:32, count:0
2023-10-04 00:11:32,716 DEBUG ==> yd : 2023-10-03, td: 2023-10-04, cd: 2023-10-04 00:10:32, qcd: 2023-10-04 00:09:32, count:0
