2023-09-21 00:00:32,717 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-20 23:59:32, qcd: 2023-09-20 23:58:32, count:0
2023-09-21 00:01:32,330 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:00:32, qcd: 2023-09-20 23:59:32, count:0
2023-09-21 00:02:32,827 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:01:32, qcd: 2023-09-21 00:00:32, count:0
2023-09-21 00:03:32,487 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:02:32, qcd: 2023-09-21 00:01:32, count:0
2023-09-21 00:04:32,795 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:03:32, qcd: 2023-09-21 00:02:32, count:0
2023-09-21 00:05:32,530 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:04:32, qcd: 2023-09-21 00:03:32, count:0
2023-09-21 00:06:32,415 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:05:32, qcd: 2023-09-21 00:04:32, count:0
2023-09-21 00:07:32,340 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:06:31, qcd: 2023-09-21 00:05:31, count:0
2023-09-21 00:08:32,625 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:07:32, qcd: 2023-09-21 00:06:32, count:0
2023-09-21 00:09:32,564 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:08:32, qcd: 2023-09-21 00:07:32, count:0
2023-09-21 00:10:32,394 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:09:32, qcd: 2023-09-21 00:08:32, count:0
2023-09-21 00:11:32,341 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:10:32, qcd: 2023-09-21 00:09:32, count:0
2023-09-21 00:12:32,302 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:11:32, qcd: 2023-09-21 00:10:32, count:0
2023-09-21 00:13:32,352 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:12:31, qcd: 2023-09-21 00:11:31, count:0
2023-09-21 00:14:32,641 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:13:31, qcd: 2023-09-21 00:12:31, count:0
2023-09-21 00:15:32,445 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:14:32, qcd: 2023-09-21 00:13:32, count:0
2023-09-21 00:16:32,417 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:15:32, qcd: 2023-09-21 00:14:32, count:0
2023-09-21 00:17:32,680 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:16:32, qcd: 2023-09-21 00:15:32, count:0
2023-09-21 00:18:32,423 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:17:32, qcd: 2023-09-21 00:16:32, count:0
2023-09-21 00:19:32,800 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:18:32, qcd: 2023-09-21 00:17:32, count:0
2023-09-21 00:20:32,442 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:19:32, qcd: 2023-09-21 00:18:32, count:0
2023-09-21 00:21:32,385 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:20:32, qcd: 2023-09-21 00:19:32, count:0
2023-09-21 00:22:32,321 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:21:32, qcd: 2023-09-21 00:20:32, count:0
2023-09-21 00:23:32,328 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:22:31, qcd: 2023-09-21 00:21:31, count:0
2023-09-21 00:24:32,485 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:23:32, qcd: 2023-09-21 00:22:32, count:0
2023-09-21 00:25:32,758 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:24:32, qcd: 2023-09-21 00:23:32, count:0
2023-09-21 00:26:32,392 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:25:32, qcd: 2023-09-21 00:24:32, count:0
2023-09-21 00:27:32,499 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:26:32, qcd: 2023-09-21 00:25:32, count:0
2023-09-21 00:28:32,685 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:27:32, qcd: 2023-09-21 00:26:32, count:0
2023-09-21 00:29:32,413 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:28:32, qcd: 2023-09-21 00:27:32, count:0
2023-09-21 00:30:32,446 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:29:32, qcd: 2023-09-21 00:28:32, count:0
2023-09-21 00:31:32,392 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:30:32, qcd: 2023-09-21 00:29:32, count:0
2023-09-21 00:32:32,335 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:31:32, qcd: 2023-09-21 00:30:32, count:0
2023-09-21 00:33:32,330 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:32:32, qcd: 2023-09-21 00:31:32, count:0
2023-09-21 00:34:32,358 DEBUG ==> yd : 2023-09-20, td: 2023-09-21, cd: 2023-09-21 00:33:32, qcd: 2023-09-21 00:32:32, count:0
