2023-08-06 00:00:31,876 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-05 23:59:31, qcd: 2023-08-05 23:58:31, count:0
2023-08-06 00:01:31,990 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:00:31, qcd: 2023-08-05 23:59:31, count:0
2023-08-06 00:02:31,853 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:01:31, qcd: 2023-08-06 00:00:31, count:0
2023-08-06 00:03:31,859 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:02:31, qcd: 2023-08-06 00:01:31, count:0
2023-08-06 00:04:31,985 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:03:31, qcd: 2023-08-06 00:02:31, count:0
2023-08-06 00:05:31,944 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:04:31, qcd: 2023-08-06 00:03:31, count:0
2023-08-06 00:06:31,951 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:05:31, qcd: 2023-08-06 00:04:31, count:0
2023-08-06 00:07:31,872 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:06:31, qcd: 2023-08-06 00:05:31, count:0
2023-08-06 00:08:31,863 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:07:31, qcd: 2023-08-06 00:06:31, count:0
2023-08-06 00:09:31,985 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:08:31, qcd: 2023-08-06 00:07:31, count:0
2023-08-06 00:10:32,075 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:09:31, qcd: 2023-08-06 00:08:31, count:0
2023-08-06 00:11:31,965 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:10:31, qcd: 2023-08-06 00:09:31, count:0
2023-08-06 00:12:31,966 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:11:31, qcd: 2023-08-06 00:10:31, count:0
2023-08-06 00:13:32,047 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:12:31, qcd: 2023-08-06 00:11:31, count:0
2023-08-06 00:14:32,042 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:13:31, qcd: 2023-08-06 00:12:31, count:0
2023-08-06 00:15:32,479 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:14:31, qcd: 2023-08-06 00:13:31, count:0
2023-08-06 00:16:31,903 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:15:32, qcd: 2023-08-06 00:14:32, count:0
2023-08-06 00:17:32,061 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:16:31, qcd: 2023-08-06 00:15:31, count:0
2023-08-06 00:18:31,974 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:17:31, qcd: 2023-08-06 00:16:31, count:0
2023-08-06 00:19:31,974 DEBUG ==> yd : 2023-08-05, td: 2023-08-06, cd: 2023-08-06 00:18:31, qcd: 2023-08-06 00:17:31, count:0
